GAME_ID,HOME/AWAY,WL,MIN_TEAM,PTS_TEAM,FGM_TEAM,FGA_TEAM,FG_PCT_TEAM,FG3M_TEAM,FG3A_TEAM,FG3_PCT_TEAM,FTM_TEAM,FTA_TEAM,FT_PCT_TEAM,OREB_TEAM,DREB_TEAM,REB_TEAM,AST_TEAM,STL_TEAM,BLK_TEAM,TOV_PCT_TEAM,PF_TEAM,PLUS_MINUS_TEAM,FGM_AJ Green,FGM_Bobby Portis,FGM_Brook Lopez,FGM_George Hill,FGM_Giannis Antetokounmpo,FGM_Grayson Allen,FGM_Jevon Carter,FGM_Joe Ingles,FGM_Jordan Nwora,FGM_Jrue Holiday,FGM_Khris Middleton,FGM_MarJon Beauchamp,FGM_Pat Connaughton,FGM_Sandro Mamukelashvili,FGM_Serge Ibaka,FGM_Thanasis Antetokounmpo,FGM_Wesley Matthews,FGA_AJ Green,FGA_Bobby Portis,FGA_Brook Lopez,FGA_George Hill,FGA_Giannis Antetokounmpo,FGA_Grayson Allen,FGA_Jevon Carter,FGA_Joe Ingles,FGA_Jordan Nwora,FGA_Jrue Holiday,FGA_Khris Middleton,FGA_MarJon Beauchamp,FGA_Pat Connaughton,FGA_Sandro Mamukelashvili,FGA_Serge Ibaka,FGA_Thanasis Antetokounmpo,FGA_Wesley Matthews,FG_PCT_AJ Green,FG_PCT_Bobby Portis,FG_PCT_Brook Lopez,FG_PCT_George Hill,FG_PCT_Giannis Antetokounmpo,FG_PCT_Grayson Allen,FG_PCT_Jevon Carter,FG_PCT_Joe Ingles,FG_PCT_Jordan Nwora,FG_PCT_Jrue Holiday,FG_PCT_Khris Middleton,FG_PCT_MarJon Beauchamp,FG_PCT_Pat Connaughton,FG_PCT_Sandro Mamukelashvili,FG_PCT_Serge Ibaka,FG_PCT_Thanasis Antetokounmpo,FG_PCT_Wesley Matthews,FG3M_AJ Green,FG3M_Bobby Portis,FG3M_Brook Lopez,FG3M_George Hill,FG3M_Giannis Antetokounmpo,FG3M_Grayson Allen,FG3M_Jevon Carter,FG3M_Joe Ingles,FG3M_Jordan Nwora,FG3M_Jrue Holiday,FG3M_Khris Middleton,FG3M_MarJon Beauchamp,FG3M_Pat Connaughton,FG3M_Sandro Mamukelashvili,FG3M_Serge Ibaka,FG3M_Thanasis Antetokounmpo,FG3M_Wesley Matthews,FG3A_AJ Green,FG3A_Bobby Portis,FG3A_Brook Lopez,FG3A_George Hill,FG3A_Giannis Antetokounmpo,FG3A_Grayson Allen,FG3A_Jevon Carter,FG3A_Joe Ingles,FG3A_Jordan Nwora,FG3A_Jrue Holiday,FG3A_Khris Middleton,FG3A_MarJon Beauchamp,FG3A_Pat Connaughton,FG3A_Sandro Mamukelashvili,FG3A_Serge Ibaka,FG3A_Thanasis Antetokounmpo,FG3A_Wesley Matthews,FG3_PCT_AJ Green,FG3_PCT_Bobby Portis,FG3_PCT_Brook Lopez,FG3_PCT_George Hill,FG3_PCT_Giannis Antetokounmpo,FG3_PCT_Grayson Allen,FG3_PCT_Jevon Carter,FG3_PCT_Joe Ingles,FG3_PCT_Jordan Nwora,FG3_PCT_Jrue Holiday,FG3_PCT_Khris Middleton,FG3_PCT_MarJon Beauchamp,FG3_PCT_Pat Connaughton,FG3_PCT_Sandro Mamukelashvili,FG3_PCT_Serge Ibaka,FG3_PCT_Thanasis Antetokounmpo,FG3_PCT_Wesley Matthews,FTM_AJ Green,FTM_Bobby Portis,FTM_Brook Lopez,FTM_George Hill,FTM_Giannis Antetokounmpo,FTM_Grayson Allen,FTM_Jevon Carter,FTM_Joe Ingles,FTM_Jordan Nwora,FTM_Jrue Holiday,FTM_Khris Middleton,FTM_MarJon Beauchamp,FTM_Pat Connaughton,FTM_Sandro Mamukelashvili,FTM_Serge Ibaka,FTM_Thanasis Antetokounmpo,FTM_Wesley Matthews,FTA_AJ Green,FTA_Bobby Portis,FTA_Brook Lopez,FTA_George Hill,FTA_Giannis Antetokounmpo,FTA_Grayson Allen,FTA_Jevon Carter,FTA_Joe Ingles,FTA_Jordan Nwora,FTA_Jrue Holiday,FTA_Khris Middleton,FTA_MarJon Beauchamp,FTA_Pat Connaughton,FTA_Sandro Mamukelashvili,FTA_Serge Ibaka,FTA_Thanasis Antetokounmpo,FTA_Wesley Matthews,FT_PCT_AJ Green,FT_PCT_Bobby Portis,FT_PCT_Brook Lopez,FT_PCT_George Hill,FT_PCT_Giannis Antetokounmpo,FT_PCT_Grayson Allen,FT_PCT_Jevon Carter,FT_PCT_Joe Ingles,FT_PCT_Jordan Nwora,FT_PCT_Jrue Holiday,FT_PCT_Khris Middleton,FT_PCT_MarJon Beauchamp,FT_PCT_Pat Connaughton,FT_PCT_Sandro Mamukelashvili,FT_PCT_Serge Ibaka,FT_PCT_Thanasis Antetokounmpo,FT_PCT_Wesley Matthews,OREB_AJ Green,OREB_Bobby Portis,OREB_Brook Lopez,OREB_George Hill,OREB_Giannis Antetokounmpo,OREB_Grayson Allen,OREB_Jevon Carter,OREB_Joe Ingles,OREB_Jordan Nwora,OREB_Jrue Holiday,OREB_Khris Middleton,OREB_MarJon Beauchamp,OREB_Pat Connaughton,OREB_Sandro Mamukelashvili,OREB_Serge Ibaka,OREB_Thanasis Antetokounmpo,OREB_Wesley Matthews,DREB_AJ Green,DREB_Bobby Portis,DREB_Brook Lopez,DREB_George Hill,DREB_Giannis Antetokounmpo,DREB_Grayson Allen,DREB_Jevon Carter,DREB_Joe Ingles,DREB_Jordan Nwora,DREB_Jrue Holiday,DREB_Khris Middleton,DREB_MarJon Beauchamp,DREB_Pat Connaughton,DREB_Sandro Mamukelashvili,DREB_Serge Ibaka,DREB_Thanasis Antetokounmpo,DREB_Wesley Matthews,REB_AJ Green,REB_Bobby Portis,REB_Brook Lopez,REB_George Hill,REB_Giannis Antetokounmpo,REB_Grayson Allen,REB_Jevon Carter,REB_Joe Ingles,REB_Jordan Nwora,REB_Jrue Holiday,REB_Khris Middleton,REB_MarJon Beauchamp,REB_Pat Connaughton,REB_Sandro Mamukelashvili,REB_Serge Ibaka,REB_Thanasis Antetokounmpo,REB_Wesley Matthews,AST_AJ Green,AST_Bobby Portis,AST_Brook Lopez,AST_George Hill,AST_Giannis Antetokounmpo,AST_Grayson Allen,AST_Jevon Carter,AST_Joe Ingles,AST_Jordan Nwora,AST_Jrue Holiday,AST_Khris Middleton,AST_MarJon Beauchamp,AST_Pat Connaughton,AST_Sandro Mamukelashvili,AST_Serge Ibaka,AST_Thanasis Antetokounmpo,AST_Wesley Matthews,STL_AJ Green,STL_Bobby Portis,STL_Brook Lopez,STL_George Hill,STL_Giannis Antetokounmpo,STL_Grayson Allen,STL_Jevon Carter,STL_Joe Ingles,STL_Jordan Nwora,STL_Jrue Holiday,STL_Khris Middleton,STL_MarJon Beauchamp,STL_Pat Connaughton,STL_Sandro Mamukelashvili,STL_Serge Ibaka,STL_Thanasis Antetokounmpo,STL_Wesley Matthews,BLK_AJ Green,BLK_Bobby Portis,BLK_Brook Lopez,BLK_George Hill,BLK_Giannis Antetokounmpo,BLK_Grayson Allen,BLK_Jevon Carter,BLK_Joe Ingles,BLK_Jordan Nwora,BLK_Jrue Holiday,BLK_Khris Middleton,BLK_MarJon Beauchamp,BLK_Pat Connaughton,BLK_Sandro Mamukelashvili,BLK_Serge Ibaka,BLK_Thanasis Antetokounmpo,BLK_Wesley Matthews,TO_AJ Green,TO_Bobby Portis,TO_Brook Lopez,TO_George Hill,TO_Giannis Antetokounmpo,TO_Grayson Allen,TO_Jevon Carter,TO_Joe Ingles,TO_Jordan Nwora,TO_Jrue Holiday,TO_Khris Middleton,TO_MarJon Beauchamp,TO_Pat Connaughton,TO_Sandro Mamukelashvili,TO_Serge Ibaka,TO_Thanasis Antetokounmpo,TO_Wesley Matthews,PF_AJ Green,PF_Bobby Portis,PF_Brook Lopez,PF_George Hill,PF_Giannis Antetokounmpo,PF_Grayson Allen,PF_Jevon Carter,PF_Joe Ingles,PF_Jordan Nwora,PF_Jrue Holiday,PF_Khris Middleton,PF_MarJon Beauchamp,PF_Pat Connaughton,PF_Sandro Mamukelashvili,PF_Serge Ibaka,PF_Thanasis Antetokounmpo,PF_Wesley Matthews,PTS_AJ Green,PTS_Bobby Portis,PTS_Brook Lopez,PTS_George Hill,PTS_Giannis Antetokounmpo,PTS_Grayson Allen,PTS_Jevon Carter,PTS_Joe Ingles,PTS_Jordan Nwora,PTS_Jrue Holiday,PTS_Khris Middleton,PTS_MarJon Beauchamp,PTS_Pat Connaughton,PTS_Sandro Mamukelashvili,PTS_Serge Ibaka,PTS_Thanasis Antetokounmpo,PTS_Wesley Matthews,PTS_OPP,FGM_OPP,FGA_OPP,FG_PCT_OPP,FG3M_OPP,FG3A_OPP,FG3_PCT_OPP,FTM_OPP,FTA_OPP,FT_PCT_OPP,OREB_OPP,DREB_OPP,REB_OPP,AST_OPP,STL_OPP,BLK_OPP,TOV_OPP,PF_OPP
0041800201,Home,L,238,90,31,89,0.348,13,39,0.333,15,24,0.625,7,37,44,19,6,2,10,11,-22.0,,,1.0,4.0,7.0,,,,,,5.0,,2.0,,,,,,,5.0,8.0,21.0,,,,,,12.0,,10.0,,,,,,,0.2,0.5,0.333,,,,,,0.417,,0.2,,,,,,,1.0,1.0,3.0,,,,,,3.0,,1.0,,,,,,,4.0,3.0,5.0,,,,,,4.0,,7.0,,,,,,,0.25,0.333,0.6,,,,,,0.75,,0.143,,,,,,,0.0,0.0,5.0,,,,,,3.0,,0.0,,,,,,,0.0,2.0,10.0,,,,,,3.0,,0.0,,,,,,,0.0,0.0,0.5,,,,,,1.0,,0.0,,,,,,,0.0,0.0,1.0,,,,,,0.0,,1.0,,,,,,,3.0,2.0,7.0,,,,,,10.0,,4.0,,,,,,,3.0,2.0,8.0,,,,,,10.0,,5.0,,,,,,,0.0,3.0,2.0,,,,,,6.0,,2.0,,,,,,,0.0,0.0,1.0,,,,,,0.0,,0.0,,,,,,,1.0,0.0,1.0,,,,,,0.0,,0.0,,,,,,,1.0,0.0,2.0,,,,,,2.0,,3.0,,,,,,,3.0,0.0,1.0,,,,,,1.0,,1.0,,,,,,,3.0,9.0,22.0,,,,,,16.0,,5.0,,,,,112,47,87,0.54,13,31,0.419,5,8,0.625,3,48,51,25,5,11,11,21
0041800104,Away,W,240,127,43,79,0.544,10,28,0.357,31,41,0.756,10,44,54,27,6,10,17,21,23.0,,,3.0,2.0,12.0,,,,,,5.0,,2.0,,,,,,,4.0,3.0,23.0,,,,,,11.0,,3.0,,,,,,,0.75,0.667,0.522,,,,,,0.455,,0.667,,,,,,,0.0,1.0,2.0,,,,,,2.0,,0.0,,,,,,,1.0,2.0,6.0,,,,,,5.0,,0.0,,,,,,,0.0,0.5,0.333,,,,,,0.4,,0.0,,,,,,,1.0,2.0,15.0,,,,,,6.0,,0.0,,,,,,,1.0,2.0,20.0,,,,,,7.0,,0.0,,,,,,,1.0,1.0,0.75,,,,,,0.857,,0.0,,,,,,,0.0,0.0,2.0,,,,,,1.0,,1.0,,,,,,,5.0,1.0,7.0,,,,,,3.0,,4.0,,,,,,,5.0,1.0,9.0,,,,,,4.0,,5.0,,,,,,,3.0,2.0,3.0,,,,,,1.0,,1.0,,,,,,,0.0,1.0,1.0,,,,,,0.0,,1.0,,,,,,,5.0,0.0,4.0,,,,,,0.0,,0.0,,,,,,,2.0,2.0,1.0,,,,,,1.0,,1.0,,,,,,,2.0,3.0,2.0,,,,,,1.0,,0.0,,,,,,,7.0,7.0,41.0,,,,,,18.0,,4.0,,,,,104,41,100,0.41,13,34,0.382,9,12,0.75,10,26,36,26,8,1,10,31
0041800103,Away,W,240,119,42,86,0.488,14,38,0.368,21,24,0.875,13,38,51,24,5,6,15,22,16.0,,,8.0,3.0,5.0,,,,,,7.0,,2.0,,,,,,,13.0,7.0,13.0,,,,,,13.0,,6.0,,,,,,,0.615,0.429,0.385,,,,,,0.538,,0.333,,,,,,,3.0,1.0,0.0,,,,,,3.0,,0.0,,,,,,,7.0,4.0,3.0,,,,,,6.0,,3.0,,,,,,,0.429,0.25,0.0,,,,,,0.5,,0.0,,,,,,,0.0,4.0,4.0,,,,,,3.0,,0.0,,,,,,,0.0,4.0,6.0,,,,,,4.0,,0.0,,,,,,,0.0,1.0,0.667,,,,,,0.75,,0.0,,,,,,,0.0,2.0,4.0,,,,,,0.0,,0.0,,,,,,,7.0,3.0,6.0,,,,,,8.0,,5.0,,,,,,,7.0,5.0,10.0,,,,,,8.0,,5.0,,,,,,,2.0,5.0,3.0,,,,,,4.0,,2.0,,,,,,,0.0,0.0,1.0,,,,,,1.0,,0.0,,,,,,,5.0,0.0,0.0,,,,,,0.0,,0.0,,,,,,,1.0,0.0,4.0,,,,,,3.0,,0.0,,,,,,,2.0,3.0,5.0,,,,,,3.0,,0.0,,,,,,,19.0,11.0,14.0,,,,,,20.0,,4.0,,,,,103,37,96,0.385,11,36,0.306,18,24,0.75,15,29,44,21,9,6,9,24
0041800102,Home,W,242,120,47,90,0.522,11,26,0.423,15,21,0.714,8,46,54,32,5,11,12,21,21.0,,,3.0,2.0,11.0,,,,,,7.0,,8.0,,,,,,,8.0,7.0,18.0,,,,,,15.0,,10.0,,,,,,,0.375,0.286,0.611,,,,,,0.467,,0.8,,,,,,,1.0,0.0,1.0,,,,,,2.0,,2.0,,,,,,,3.0,0.0,3.0,,,,,,6.0,,3.0,,,,,,,0.333,0.0,0.333,,,,,,0.333,,0.667,,,,,,,1.0,0.0,3.0,,,,,,8.0,,0.0,,,,,,,2.0,0.0,5.0,,,,,,8.0,,0.0,,,,,,,0.5,0.0,0.6,,,,,,1.0,,0.0,,,,,,,0.0,0.0,2.0,,,,,,1.0,,0.0,,,,,,,6.0,2.0,10.0,,,,,,4.0,,9.0,,,,,,,6.0,2.0,12.0,,,,,,5.0,,9.0,,,,,,,1.0,5.0,4.0,,,,,,8.0,,3.0,,,,,,,1.0,0.0,0.0,,,,,,1.0,,0.0,,,,,,,0.0,2.0,2.0,,,,,,0.0,,4.0,,,,,,,1.0,1.0,5.0,,,,,,2.0,,0.0,,,,,,,4.0,4.0,4.0,,,,,,2.0,,1.0,,,,,,,8.0,4.0,26.0,,,,,,24.0,,18.0,,,,,99,37,99,0.374,12,36,0.333,13,17,0.765,11,32,43,23,5,7,8,21
0041800101,Home,W,240,121,44,90,0.489,15,43,0.349,18,26,0.692,8,46,54,31,7,8,10,16,35.0,,,4.0,6.0,9.0,,,,,,5.0,,4.0,,,,,,,7.0,11.0,17.0,,,,,,13.0,,6.0,,,,,,,0.571,0.545,0.529,,,,,,0.385,,0.667,,,,,,,2.0,1.0,1.0,,,,,,4.0,,1.0,,,,,,,5.0,4.0,5.0,,,,,,7.0,,2.0,,,,,,,0.4,0.25,0.2,,,,,,0.571,,0.5,,,,,,,4.0,3.0,5.0,,,,,,0.0,,1.0,,,,,,,4.0,3.0,12.0,,,,,,0.0,,1.0,,,,,,,1.0,1.0,0.417,,,,,,0.0,,1.0,,,,,,,0.0,1.0,3.0,,,,,,0.0,,1.0,,,,,,,3.0,2.0,14.0,,,,,,5.0,,7.0,,,,,,,3.0,3.0,17.0,,,,,,5.0,,8.0,,,,,,,2.0,2.0,4.0,,,,,,4.0,,1.0,,,,,,,0.0,1.0,1.0,,,,,,0.0,,1.0,,,,,,,4.0,0.0,0.0,,,,,,0.0,,1.0,,,,,,,0.0,0.0,1.0,,,,,,0.0,,2.0,,,,,,,3.0,1.0,1.0,,,,,,1.0,,2.0,,,,,,,14.0,16.0,24.0,,,,,,14.0,,10.0,,,,,86,35,92,0.38,8,27,0.296,8,13,0.615,7,39,46,22,7,2,13,21
0021801226,Home,L,241,116,43,100,0.43,15,46,0.326,15,21,0.714,11,42,53,27,7,1,14,14,-11.0,,,,1.0,,,,,,,9.0,,5.0,,,,,,,,5.0,,,,,,,14.0,,10.0,,,,,,,,0.2,,,,,,,0.643,,0.5,,,,,,,,1.0,,,,,,,3.0,,2.0,,,,,,,,5.0,,,,,,,7.0,,5.0,,,,,,,,0.2,,,,,,,0.429,,0.4,,,,,,,,1.0,,,,,,,0.0,,0.0,,,,,,,,2.0,,,,,,,0.0,,0.0,,,,,,,,0.5,,,,,,,0.0,,0.0,,,,,,,,1.0,,,,,,,0.0,,3.0,,,,,,,,2.0,,,,,,,1.0,,2.0,,,,,,,,3.0,,,,,,,1.0,,5.0,,,,,,,,1.0,,,,,,,5.0,,1.0,,,,,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,0.0,,,,,,,0.0,,0.0,,,,,,,,0.0,,,,,,,1.0,,2.0,,,,,,,,0.0,,,,,,,2.0,,2.0,,,,,,,,4.0,,,,,,,21.0,,12.0,,,,,127,48,99,0.485,23,54,0.426,8,13,0.615,9,44,53,40,7,3,12,20
0021801202,Home,W,239,115,40,91,0.44,9,41,0.22,26,34,0.765,11,50,61,19,8,10,14,23,8.0,,,3.0,2.0,10.0,,,,,,8.0,,3.0,,,,,,,9.0,8.0,15.0,,,,,,19.0,,6.0,,,,,,,0.333,0.25,0.667,,,,,,0.421,,0.5,,,,,,,0.0,1.0,2.0,,,,,,2.0,,2.0,,,,,,,5.0,5.0,5.0,,,,,,8.0,,5.0,,,,,,,0.0,0.2,0.4,,,,,,0.25,,0.4,,,,,,,2.0,4.0,8.0,,,,,,3.0,,0.0,,,,,,,2.0,6.0,12.0,,,,,,3.0,,0.0,,,,,,,1.0,0.667,0.667,,,,,,1.0,,0.0,,,,,,,0.0,1.0,3.0,,,,,,0.0,,1.0,,,,,,,7.0,4.0,6.0,,,,,,5.0,,3.0,,,,,,,7.0,5.0,9.0,,,,,,5.0,,4.0,,,,,,,1.0,2.0,3.0,,,,,,3.0,,3.0,,,,,,,0.0,1.0,1.0,,,,,,0.0,,1.0,,,,,,,4.0,0.0,3.0,,,,,,1.0,,1.0,,,,,,,2.0,3.0,1.0,,,,,,0.0,,1.0,,,,,,,3.0,2.0,0.0,,,,,,3.0,,1.0,,,,,,,8.0,9.0,30.0,,,,,,21.0,,8.0,,,,,107,40,100,0.4,17,45,0.378,10,19,0.526,9,39,48,25,2,3,11,28
0021801193,Home,L,241,128,49,88,0.557,16,34,0.471,14,21,0.667,6,37,43,28,7,4,14,18,-5.0,,,2.0,5.0,,,,,,,9.0,,6.0,,,,,,,8.0,8.0,,,,,,,18.0,,8.0,,,,,,,0.25,0.625,,,,,,,0.5,,0.75,,,,,,,1.0,2.0,,,,,,,2.0,,1.0,,,,,,,3.0,4.0,,,,,,,7.0,,2.0,,,,,,,0.333,0.5,,,,,,,0.286,,0.5,,,,,,,2.0,2.0,,,,,,,4.0,,0.0,,,,,,,2.0,2.0,,,,,,,4.0,,1.0,,,,,,,1.0,1.0,,,,,,,1.0,,0.0,,,,,,,2.0,0.0,,,,,,,0.0,,1.0,,,,,,,6.0,0.0,,,,,,,4.0,,7.0,,,,,,,8.0,0.0,,,,,,,4.0,,8.0,,,,,,,1.0,2.0,,,,,,,3.0,,3.0,,,,,,,0.0,0.0,,,,,,,1.0,,2.0,,,,,,,3.0,0.0,,,,,,,0.0,,0.0,,,,,,,0.0,1.0,,,,,,,4.0,,0.0,,,,,,,3.0,2.0,,,,,,,0.0,,2.0,,,,,,,7.0,14.0,,,,,,,24.0,,13.0,,,,,133,48,97,0.495,19,45,0.422,18,23,0.783,12,31,43,25,7,0,10,19
0021801177,Away,W,239,128,42,93,0.452,12,34,0.353,32,43,0.744,8,42,50,26,5,6,10,18,6.0,,,4.0,7.0,13.0,,,,,,7.0,,1.0,,,,,,,12.0,13.0,22.0,,,,,,18.0,,4.0,,,,,,,0.333,0.538,0.591,,,,,,0.389,,0.25,,,,,,,1.0,2.0,3.0,,,,,,3.0,,0.0,,,,,,,7.0,3.0,7.0,,,,,,6.0,,2.0,,,,,,,0.143,0.667,0.429,,,,,,0.5,,0.0,,,,,,,0.0,4.0,16.0,,,,,,5.0,,2.0,,,,,,,0.0,5.0,21.0,,,,,,7.0,,2.0,,,,,,,0.0,0.8,0.762,,,,,,0.714,,1.0,,,,,,,2.0,0.0,0.0,,,,,,1.0,,2.0,,,,,,,5.0,5.0,13.0,,,,,,2.0,,4.0,,,,,,,7.0,5.0,13.0,,,,,,3.0,,6.0,,,,,,,2.0,5.0,6.0,,,,,,4.0,,2.0,,,,,,,1.0,0.0,0.0,,,,,,2.0,,0.0,,,,,,,1.0,0.0,5.0,,,,,,0.0,,0.0,,,,,,,0.0,0.0,0.0,,,,,,5.0,,1.0,,,,,,,4.0,2.0,2.0,,,,,,1.0,,3.0,,,,,,,9.0,20.0,45.0,,,,,,22.0,,4.0,,,,,122,45,95,0.474,18,36,0.5,14,18,0.778,4,39,43,36,4,8,13,26
0021801154,Away,W,239,131,47,94,0.5,11,34,0.324,26,30,0.867,6,34,40,28,15,7,14,26,10.0,,,5.0,8.0,9.0,,,,,,,,5.0,,,,,,,11.0,11.0,23.0,,,,,,,,9.0,,,,,,,0.455,0.727,0.391,,,,,,,,0.556,,,,,,,1.0,0.0,1.0,,,,,,,,2.0,,,,,,,5.0,2.0,3.0,,,,,,,,5.0,,,,,,,0.2,0.0,0.333,,,,,,,,0.4,,,,,,,3.0,6.0,9.0,,,,,,,,0.0,,,,,,,3.0,7.0,11.0,,,,,,,,0.0,,,,,,,1.0,0.857,0.818,,,,,,,,0.0,,,,,,,0.0,0.0,5.0,,,,,,,,1.0,,,,,,,2.0,2.0,6.0,,,,,,,,6.0,,,,,,,2.0,2.0,11.0,,,,,,,,7.0,,,,,,,2.0,3.0,2.0,,,,,,,,3.0,,,,,,,2.0,1.0,1.0,,,,,,,,3.0,,,,,,,4.0,0.0,1.0,,,,,,,,0.0,,,,,,,1.0,1.0,4.0,,,,,,,,0.0,,,,,,,2.0,4.0,4.0,,,,,,,,1.0,,,,,,,14.0,22.0,28.0,,,,,,,,12.0,,,,,121,39,94,0.415,16,44,0.364,27,34,0.794,16,39,55,19,6,5,23,26
0021801145,Away,L,264,135,48,116,0.414,17,55,0.309,22,23,0.957,22,49,71,30,6,3,16,20,-1.0,,,5.0,7.0,,,,,,,,,6.0,,,,,,,12.0,15.0,,,,,,,,,14.0,,,,,,,0.417,0.467,,,,,,,,,0.429,,,,,,,3.0,2.0,,,,,,,,,1.0,,,,,,,8.0,7.0,,,,,,,,,7.0,,,,,,,0.375,0.286,,,,,,,,,0.143,,,,,,,6.0,2.0,,,,,,,,,4.0,,,,,,,6.0,2.0,,,,,,,,,5.0,,,,,,,1.0,1.0,,,,,,,,,0.8,,,,,,,0.0,3.0,,,,,,,,,5.0,,,,,,,6.0,3.0,,,,,,,,,7.0,,,,,,,6.0,6.0,,,,,,,,,12.0,,,,,,,3.0,1.0,,,,,,,,,1.0,,,,,,,1.0,0.0,,,,,,,,,0.0,,,,,,,0.0,1.0,,,,,,,,,0.0,,,,,,,2.0,1.0,,,,,,,,,1.0,,,,,,,3.0,1.0,,,,,,,,,1.0,,,,,,,19.0,18.0,,,,,,,,,17.0,,,,,136,52,118,0.441,22,61,0.361,10,17,0.588,15,43,58,36,10,10,9,13
0021801127,Home,W,239,128,45,86,0.523,16,37,0.432,22,27,0.815,3,44,47,25,5,5,8,21,10.0,,,4.0,1.0,10.0,,,,,,16.0,,2.0,,,,,,,8.0,4.0,18.0,,,,,,25.0,,3.0,,,,,,,0.5,0.25,0.556,,,,,,0.64,,0.667,,,,,,,2.0,0.0,2.0,,,,,,4.0,,1.0,,,,,,,5.0,2.0,6.0,,,,,,7.0,,2.0,,,,,,,0.4,0.0,0.333,,,,,,0.571,,0.5,,,,,,,2.0,0.0,12.0,,,,,,3.0,,1.0,,,,,,,4.0,0.0,14.0,,,,,,3.0,,2.0,,,,,,,0.5,0.0,0.857,,,,,,1.0,,0.5,,,,,,,0.0,0.0,0.0,,,,,,2.0,,0.0,,,,,,,9.0,2.0,9.0,,,,,,7.0,,5.0,,,,,,,9.0,2.0,9.0,,,,,,9.0,,5.0,,,,,,,2.0,3.0,5.0,,,,,,5.0,,0.0,,,,,,,0.0,1.0,1.0,,,,,,1.0,,1.0,,,,,,,1.0,0.0,1.0,,,,,,0.0,,0.0,,,,,,,0.0,0.0,1.0,,,,,,2.0,,0.0,,,,,,,3.0,1.0,3.0,,,,,,3.0,,0.0,,,,,,,12.0,2.0,34.0,,,,,,39.0,,6.0,,,,,118,42,92,0.457,17,33,0.515,17,22,0.773,8,38,46,26,7,3,11,21
0021801111,Home,W,239,108,42,94,0.447,14,34,0.412,10,13,0.769,10,50,60,24,10,6,15,11,14.0,,,5.0,1.0,7.0,,,,,,6.0,,4.0,,,,,,,8.0,6.0,15.0,,,,,,23.0,,5.0,,,,,,,0.625,0.167,0.467,,,,,,0.261,,0.8,,,,,,,3.0,0.0,0.0,,,,,,1.0,,4.0,,,,,,,5.0,1.0,2.0,,,,,,8.0,,5.0,,,,,,,0.6,0.0,0.0,,,,,,0.125,,0.8,,,,,,,0.0,2.0,5.0,,,,,,0.0,,2.0,,,,,,,0.0,2.0,7.0,,,,,,0.0,,2.0,,,,,,,0.0,1.0,0.714,,,,,,0.0,,1.0,,,,,,,0.0,1.0,2.0,,,,,,1.0,,2.0,,,,,,,8.0,1.0,12.0,,,,,,4.0,,5.0,,,,,,,8.0,2.0,14.0,,,,,,5.0,,7.0,,,,,,,1.0,4.0,4.0,,,,,,0.0,,4.0,,,,,,,0.0,3.0,1.0,,,,,,2.0,,2.0,,,,,,,0.0,0.0,1.0,,,,,,0.0,,2.0,,,,,,,1.0,1.0,5.0,,,,,,1.0,,2.0,,,,,,,2.0,3.0,3.0,,,,,,0.0,,0.0,,,,,,,13.0,4.0,19.0,,,,,,13.0,,14.0,,,,,94,36,99,0.364,16,52,0.308,6,7,0.857,8,38,46,17,7,5,13,15
0021801096,Home,W,241,127,48,87,0.552,15,41,0.366,16,21,0.762,4,41,45,26,8,7,9,13,22.0,,,5.0,7.0,11.0,,,,,,7.0,,3.0,,,,,,,9.0,8.0,16.0,,,,,,15.0,,9.0,,,,,,,0.556,0.875,0.688,,,,,,0.467,,0.333,,,,,,,4.0,1.0,0.0,,,,,,1.0,,1.0,,,,,,,7.0,2.0,3.0,,,,,,6.0,,5.0,,,,,,,0.571,0.5,0.0,,,,,,0.167,,0.2,,,,,,,0.0,2.0,4.0,,,,,,2.0,,2.0,,,,,,,0.0,2.0,6.0,,,,,,4.0,,2.0,,,,,,,0.0,1.0,0.667,,,,,,0.5,,1.0,,,,,,,0.0,1.0,0.0,,,,,,0.0,,2.0,,,,,,,6.0,1.0,10.0,,,,,,5.0,,5.0,,,,,,,6.0,2.0,10.0,,,,,,5.0,,7.0,,,,,,,1.0,1.0,7.0,,,,,,3.0,,2.0,,,,,,,1.0,0.0,0.0,,,,,,2.0,,2.0,,,,,,,1.0,0.0,4.0,,,,,,0.0,,0.0,,,,,,,1.0,0.0,4.0,,,,,,3.0,,1.0,,,,,,,0.0,0.0,3.0,,,,,,1.0,,3.0,,,,,,,14.0,17.0,26.0,,,,,,17.0,,9.0,,,,,105,41,96,0.427,11,41,0.268,12,17,0.706,12,33,45,23,6,1,12,21
